species,genus,sc_mean,sc_std,sc_p10,sc_p50,sc_p90,ch0_mean,ch0_std,ch1_mean,ch1_std,ch2_mean,ch2_std,ch3_mean,ch3_std,ch4_mean,ch4_std,ch5_mean,ch5_std,ch6_mean,ch6_std,ch7_mean,ch7_std,ch8_mean,ch8_std,ch9_mean,ch9_std,ch10_mean,ch10_std,ch11_mean,ch11_std
ridibundus,Chroicocephalus,2486.414813416614,79.3661795005607,2356.634519191421,2509.8857648026,2568.7417120790697,0.8160680532455444,0.20360825955867767,0.4346858561038971,0.16733704507350922,0.21089258790016174,0.07292471081018448,0.17619991302490234,0.08435098826885223,0.2046624720096588,0.07324613630771637,0.29627519845962524,0.21947486698627472,0.23888438940048218,0.12253642827272415,0.26346904039382935,0.09839265048503876,0.3773828148841858,0.2007489800453186,0.6259488463401794,0.21173420548439026,0.8496285676956177,0.20938096940517426,0.6173000335693359,0.22121988236904144
ridibundus,Chroicocephalus,2312.770667022393,98.61018871721348,2169.4752381635035,2353.195293698551,2425.4742937005594,0.4519038200378418,0.3183484971523285,0.30521905422210693,0.19265522062778473,0.176308736205101,0.07092081755399704,0.21366998553276062,0.10528040677309036,0.2550210654735565,0.07080245018005371,0.3262180984020233,0.08927922695875168,0.39353132247924805,0.12299596518278122,0.38892456889152527,0.1972019076347351,0.6247091293334961,0.218763530254364,0.7900281548500061,0.19583500921726227,0.7400851845741272,0.25284543633461,0.4748970568180084,0.23963616788387299
ridibundus,Chroicocephalus,2474.5345772385185,99.70099401370942,2351.660404732702,2486.7311456712323,2597.9701977722298,0.5802347660064697,0.23511704802513123,0.6171378493309021,0.23145192861557007,0.479301393032074,0.23172572255134583,0.25014856457710266,0.142440527677536,0.2113979011774063,0.091095931828022,0.27497297525405884,0.10019554197788239,0.2735796570777893,0.07823516428470612,0.2984001040458679,0.07942195236682892,0.5585727691650391,0.1468399316072464,0.7711306810379028,0.18143799901008606,0.901116669178009,0.12052903324365616,0.8156118392944336,0.1614607870578766
ridibundus,Chroicocephalus,2311.2702866707414,96.30263148721274,2227.4548867642143,2273.424052270432,2395.3132554522317,0.33778491616249084,0.13874097168445587,0.36877018213272095,0.18475164473056793,0.2210630476474762,0.10366759449243546,0.13514573872089386,0.030335741117596626,0.16808398067951202,0.0655708909034729,0.20524723827838898,0.06985771656036377,0.312073677778244,0.16214749217033386,0.4156014025211334,0.1896500289440155,0.4713115096092224,0.1410197615623474,0.6555032134056091,0.21939462423324585,0.8741741180419922,0.15311959385871887,0.7276867628097534,0.2397710382938385
ridibundus,Chroicocephalus,2198.3716331016067,30.84452124821247,2166.4020863119777,2189.7019950206627,2242.5990431466025,0.5160218477249146,0.2747325301170349,0.4670572578907013,0.30138078331947327,0.328631728887558,0.16990406811237335,0.28101828694343567,0.14284884929656982,0.42149779200553894,0.24637570977210999,0.35060450434684753,0.17495527863502502,0.36007261276245117,0.16460981965065002,0.5498365759849548,0.27924755215644836,0.6830438375473022,0.22999520599842072,0.7966009974479675,0.18265661597251892,0.7691980004310608,0.19863031804561615,0.5169073343276978,0.2609438896179199
ridibundus,Chroicocephalus,2371.150177065725,122.25031623532917,2191.0788521153354,2415.6206266737754,2480.833076605921,0.5088325142860413,0.263555645942688,0.2640295624732971,0.15642237663269043,0.1265469193458557,0.04102398827672005,0.11979338526725769,0.03956461325287819,0.14175397157669067,0.05743103101849556,0.16420255601406097,0.05003560334444046,0.2551371455192566,0.19238398969173431,0.37170425057411194,0.17566938698291779,0.682653546333313,0.23449480533599854,0.8853391408920288,0.17988818883895874,0.7852715253829956,0.1581682711839676,0.6572704911231995,0.3134162127971649
ridibundus,Chroicocephalus,2520.194733540252,101.44771042071808,2391.6010880600315,2517.0921266592445,2611.3226265978215,0.4216822385787964,0.2168697565793991,0.28701287508010864,0.15008234977722168,0.2315146028995514,0.11148623377084732,0.2143704742193222,0.07674288004636765,0.232163667678833,0.03787070885300636,0.3324921429157257,0.12450898438692093,0.5657479166984558,0.2361728399991989,0.6893044710159302,0.26878124475479126,0.5279363989830017,0.23617997765541077,0.4898882210254669,0.21125130355358124,0.5343536138534546,0.25518426299095154,0.5703083276748657,0.3005346655845642
ridibundus,Chroicocephalus,2291.3753307270995,109.83917512019657,2176.9182319748593,2270.3537277570563,2412.3259504119537,0.6714885234832764,0.2496429979801178,0.5353123545646667,0.17409583926200867,0.34667539596557617,0.2412402629852295,0.27662765979766846,0.1287262886762619,0.3098781704902649,0.08428385108709335,0.3801431357860565,0.14461758732795715,0.43638330698013306,0.12861518561840057,0.5441959500312805,0.20867696404457092,0.6372905373573303,0.21539928019046783,0.608109712600708,0.276932030916214,0.6013858318328857,0.18449163436889648,0.7217274904251099,0.2537601888179779
ridibundus,Chroicocephalus,2235.369230861145,53.9598263089048,2168.199299399851,2226.3059139042116,2301.0000228463,0.4722617566585541,0.2771584093570709,0.29557985067367554,0.13284523785114288,0.22897982597351074,0.06796246021986008,0.2487001270055771,0.1070527732372284,0.3012576699256897,0.19717173278331757,0.48979175090789795,0.304225355386734,0.5633127689361572,0.328071653842926,0.3898450434207916,0.14994370937347412,0.40002086758613586,0.11922036856412888,0.7026499509811401,0.2144462764263153,0.7927230000495911,0.2392355501651764,0.5551944375038147,0.23346279561519623
ridibundus,Chroicocephalus,2260.1462397066402,114.24805287836766,2161.2317835303907,2232.2563240658947,2368.2163845143964,0.4375443458557129,0.10662362724542618,0.2704498767852783,0.06191515922546387,0.2576639950275421,0.0959673821926117,0.3888150453567505,0.167681023478508,0.5721326470375061,0.1725206971168518,0.6648273468017578,0.17428895831108093,0.5467827320098877,0.17966996133327484,0.724176824092865,0.25821202993392944,0.7037960290908813,0.1844882071018219,0.8011214137077332,0.20441986620426178,0.6936937570571899,0.16908475756645203,0.683436930179596,0.12756583094596863
ridibundus,Chroicocephalus,2702.534834222121,201.39495490493812,2395.952828372126,2815.473415193046,2891.226516016981,0.2568606734275818,0.08601126074790955,0.18910978734493256,0.12321867048740387,0.24647663533687592,0.1380164623260498,0.26845595240592957,0.09688087552785873,0.44970670342445374,0.2486383318901062,0.5319068431854248,0.2371107041835785,0.381539523601532,0.06644416600465775,0.46717360615730286,0.19048196077346802,0.5288235545158386,0.19322334229946136,0.7632383704185486,0.31606432795524597,0.6236401796340942,0.17874139547348022,0.5826457738876343,0.2725943922996521
ridibundus,Chroicocephalus,2444.8638281844687,54.95037853554523,2380.616329190084,2445.315281369967,2513.918563431141,0.3655101954936981,0.16839507222175598,0.17689014971256256,0.06437887251377106,0.11574772000312805,0.03527776896953583,0.0945480614900589,0.02836940810084343,0.14049960672855377,0.04828904569149017,0.15556295216083527,0.0772516280412674,0.1993890106678009,0.09631017595529556,0.2948964834213257,0.11952939629554749,0.49358484148979187,0.1302119493484497,0.7487576603889465,0.1955859214067459,0.6715506315231323,0.14531578123569489,0.8073626160621643,0.25186654925346375
ridibundus,Chroicocephalus,2652.9573976790225,152.0720216854662,2406.7751200705407,2681.858800333542,2829.1987032936377,0.6083323955535889,0.150428906083107,0.3089715838432312,0.12142261862754822,0.23955844342708588,0.07772329449653625,0.24636340141296387,0.07513783872127533,0.2774466872215271,0.07883471250534058,0.4036995470523834,0.0887036919593811,0.491545706987381,0.15882693231105804,0.5260043144226074,0.1529129296541214,0.7984647154808044,0.2017730474472046,0.7032991051673889,0.17294690012931824,0.6445745825767517,0.15973210334777832,0.902805745601654,0.15387435257434845
ridibundus,Chroicocephalus,2519.6419985568077,75.69156776787993,2423.047136055645,2534.4486245441763,2606.1881215041108,0.6386709809303284,0.23807285726070404,0.2538325786590576,0.09217299520969391,0.14162568747997284,0.04882843419909477,0.12878833711147308,0.0664391741156578,0.13653038442134857,0.076817087829113,0.1744079440832138,0.0643785372376442,0.18647834658622742,0.0671650618314743,0.26923319697380066,0.10780571401119232,0.48061126470565796,0.12376212328672409,0.725202202796936,0.2458980232477188,0.7856670618057251,0.1539449393749237,0.8537273406982422,0.13924668729305267
ridibundus,Chroicocephalus,2309.6453403900814,122.75463596704067,2118.0640324441592,2353.9543159316763,2424.933552339264,0.24684439599514008,0.08218009769916534,0.17101486027240753,0.06472519785165787,0.17012187838554382,0.06614842265844345,0.1440509706735611,0.04495352506637573,0.18012428283691406,0.05466344952583313,0.21792076528072357,0.08585808426141739,0.32982125878334045,0.15785792469978333,0.39232662320137024,0.17848847806453705,0.509774923324585,0.20673617720603943,0.7336324453353882,0.2539295256137848,0.8913552165031433,0.18400652706623077,0.6357308626174927,0.20331710577011108
ridibundus,Chroicocephalus,2544.254924879129,81.48164338019424,2431.074413460516,2577.0790219372693,2618.862855741986,0.3711787462234497,0.130983367562294,0.19702567160129547,0.08222629129886627,0.1394544243812561,0.06559526920318604,0.14703981578350067,0.06939351558685303,0.14759328961372375,0.12331448495388031,0.17582860589027405,0.11379480361938477,0.20718365907669067,0.11065953969955444,0.2865186631679535,0.07592702656984329,0.46704787015914917,0.22491326928138733,0.6083956360816956,0.2590467035770416,0.8068793416023254,0.18301182985305786,0.8420913219451904,0.24083980917930603
ridibundus,Chroicocephalus,2769.287096786894,143.95308640684968,2612.0078706027844,2779.590946677479,2934.974578879899,0.32353708148002625,0.08485788851976395,0.328949898481369,0.09011199325323105,0.27960988879203796,0.11156655102968216,0.24899309873580933,0.1066257432103157,0.2697910666465759,0.09241631627082825,0.2598700225353241,0.07074496895074844,0.30252742767333984,0.08677253872156143,0.46611249446868896,0.1895388513803482,0.8038941025733948,0.19158771634101868,0.9182378053665161,0.13655030727386475,0.7434372305870056,0.1830330491065979,0.3819049298763275,0.11845774203538895
ridibundus,Chroicocephalus,2514.462005347059,184.62489169153847,2323.865588346918,2459.297755029104,2793.326946552291,0.2931942939758301,0.10285080969333649,0.2637656331062317,0.0919455736875534,0.2578583061695099,0.08116485923528671,0.2583239674568176,0.08894527703523636,0.34343433380126953,0.1449548602104187,0.42461568117141724,0.23455490171909332,0.42511284351348877,0.23466840386390686,0.4924665689468384,0.2023908942937851,0.6033839583396912,0.17670249938964844,0.7906467914581299,0.18806424736976624,0.820858359336853,0.22358879446983337,0.5283006429672241,0.23709334433078766
ridibundus,Chroicocephalus,2461.500456893361,130.33488359264652,2350.4288006733477,2425.7769738544625,2595.6024289707793,0.48746776580810547,0.21548286080360413,0.272148996591568,0.10046970099210739,0.20389731228351593,0.07292838394641876,0.20288683474063873,0.09745471924543381,0.2887859046459198,0.09544123709201813,0.4316231608390808,0.15209271013736725,0.55965256690979,0.2636182904243469,0.4085921049118042,0.2314923107624054,0.562652587890625,0.2214985340833664,0.7046027779579163,0.21067844331264496,0.8822001218795776,0.15763792395591736,0.8018360733985901,0.20526382327079773
ridibundus,Chroicocephalus,2306.326606204033,118.95042134370331,2180.7565520053704,2270.2457688691206,2490.99893706056,0.46309950947761536,0.19671301543712616,0.3111863434314728,0.10622438043355942,0.22557950019836426,0.0457027368247509,0.24335534870624542,0.06699653714895248,0.32990866899490356,0.14044995605945587,0.40305182337760925,0.17260698974132538,0.594258189201355,0.311132550239563,0.5808513760566711,0.3331216275691986,0.5856492519378662,0.21602679789066315,0.7779721617698669,0.2063707709312439,0.7951827645301819,0.175635427236557,0.6198767423629761,0.1680973321199417
ridibundus,Chroicocephalus,2520.1712052215416,171.03072669550562,2298.2279591966108,2567.45330801324,2720.5240525031595,0.3534676432609558,0.14955948293209076,0.33075496554374695,0.11905139684677124,0.22832678258419037,0.08539139479398727,0.2369958609342575,0.11490828543901443,0.3449242413043976,0.12631067633628845,0.36912551522254944,0.17809635400772095,0.5204782485961914,0.26230770349502563,0.6093454957008362,0.19609686732292175,0.8119515180587769,0.1643546223640442,0.9204918146133423,0.09869036823511124,0.6617161631584167,0.17988884449005127,0.4009724259376526,0.1466963291168213
ridibundus,Chroicocephalus,2487.7034167601128,151.4798772169508,2303.7443686437396,2446.038829824236,2662.102175843115,0.7201887965202332,0.18342825770378113,0.6171360611915588,0.1896839290857315,0.5244717597961426,0.16467654705047607,0.4415782392024994,0.15026162564754486,0.42594781517982483,0.19430825114250183,0.47528812289237976,0.28254935145378113,0.4905974268913269,0.2765926420688629,0.5334745645523071,0.18197137117385864,0.7596419453620911,0.21063753962516785,0.8131921291351318,0.15314233303070068,0.7091079950332642,0.1864481270313263,0.7211838960647583,0.19908933341503143
ridibundus,Chroicocephalus,2472.970303133195,78.32322802779156,2385.099914807417,2457.1363210249187,2578.457946454358,0.8480882048606873,0.20596739649772644,0.6116893291473389,0.282897025346756,0.28138455748558044,0.16058243811130524,0.16702333092689514,0.04250973463058472,0.1772899031639099,0.043313220143318176,0.2801109552383423,0.1169586107134819,0.36696532368659973,0.1825842410326004,0.39212900400161743,0.12862268090248108,0.5578207969665527,0.2098367065191269,0.5381460189819336,0.23236486315727234,0.5286121964454651,0.23901821672916412,0.6582872867584229,0.20929241180419922
ridibundus,Chroicocephalus,2357.40882786473,115.08332426931919,2225.725328800692,2339.6856247156907,2543.8689754246416,0.39663422107696533,0.1562153398990631,0.29738759994506836,0.11915817856788635,0.21927234530448914,0.06650584936141968,0.3090963363647461,0.16791589558124542,0.47250598669052124,0.2877284288406372,0.557980477809906,0.226096510887146,0.4945577383041382,0.2567356526851654,0.5643672943115234,0.24922142922878265,0.7080744504928589,0.14626315236091614,0.9027769565582275,0.09460685402154922,0.8537951707839966,0.10716685652732849,0.5612491965293884,0.20580320060253143
ridibundus,Chroicocephalus,2370.924123033723,38.82998428969514,2326.326814440397,2373.6722794211105,2417.4216821476757,0.25469478964805603,0.07476931810379028,0.18385404348373413,0.07176350802183151,0.19019664824008942,0.10299424827098846,0.274448961019516,0.12929369509220123,0.3396610617637634,0.17698432505130768,0.333481103181839,0.13770949840545654,0.3491954207420349,0.16566917300224304,0.5402736663818359,0.1656549870967865,0.7567890882492065,0.19979161024093628,0.7596336007118225,0.2589673399925232,0.7823336720466614,0.27001580595970154,0.6870025992393494,0.2523919641971588
ridibundus,Chroicocephalus,2301.871752809654,43.59140281916014,2255.514638169159,2310.460622023292,2344.248778834076,0.40382638573646545,0.288011372089386,0.21695822477340698,0.14408031105995178,0.17317819595336914,0.08421241492033005,0.13551083207130432,0.053173840045928955,0.15744757652282715,0.07734329253435135,0.17183396220207214,0.09754227101802826,0.20917272567749023,0.11867544054985046,0.3938010036945343,0.1402014046907425,0.7509685158729553,0.23334161937236786,0.9333238005638123,0.08001944422721863,0.7608892917633057,0.19451245665550232,0.4665921926498413,0.26601076126098633
ridibundus,Chroicocephalus,2438.1127636751944,81.95106435769213,2366.18021453022,2406.938088865031,2560.3281579431323,0.7732671499252319,0.24395184218883514,0.46529436111450195,0.2458784580230713,0.27253258228302,0.08014564961194992,0.23138867318630219,0.06283707916736603,0.2475508600473404,0.06894399970769882,0.2978746294975281,0.11571726948022842,0.23140192031860352,0.112884521484375,0.3179848790168762,0.13418391346931458,0.5352979302406311,0.20670005679130554,0.7214620113372803,0.25389525294303894,0.6567584276199341,0.2166968137025833,0.7788388133049011,0.16002026200294495
ridibundus,Chroicocephalus,2537.0466258837964,49.35192859760238,2481.991125324691,2516.732011239211,2618.168810228151,0.37450912594795227,0.20940789580345154,0.24764449894428253,0.15129464864730835,0.21500085294246674,0.11436731368303299,0.1591089367866516,0.060536257922649384,0.17580333352088928,0.06063754856586456,0.2582513391971588,0.1510663479566574,0.3654640316963196,0.17920370399951935,0.328811377286911,0.0916018933057785,0.42135411500930786,0.13285498321056366,0.7940874695777893,0.19148460030555725,0.8837792277336121,0.13403525948524475,0.7223952412605286,0.167228564620018
ridibundus,Chroicocephalus,2302.823492621666,50.580579874580025,2235.004067495219,2293.698137897689,2356.7032229095885,0.37327951192855835,0.21739377081394196,0.26334214210510254,0.15065069496631622,0.13448096811771393,0.07043395191431046,0.1427435576915741,0.09282106161117554,0.18142451345920563,0.12678615748882294,0.17460201680660248,0.10854323208332062,0.17210987210273743,0.11080619692802429,0.2695831060409546,0.15036915242671967,0.6976377964019775,0.25433793663978577,0.9057448506355286,0.1591755747795105,0.6604514718055725,0.2138751894235611,0.53166663646698,0.2701285183429718
ridibundus,Chroicocephalus,2349.947721610792,53.2641355331777,2287.7382599903876,2346.7480175977394,2403.4307867529055,0.2878340482711792,0.15077278017997742,0.1816839575767517,0.06240713596343994,0.19974662363529205,0.06353418529033661,0.22589778900146484,0.11702744662761688,0.21948863565921783,0.09127205610275269,0.3079967796802521,0.11156830191612244,0.4211283326148987,0.2366851270198822,0.4704678952693939,0.23068736493587494,0.8362239599227905,0.18158556520938873,0.8328580260276794,0.1886221021413803,0.5208434462547302,0.16389408707618713,0.4037816822528839,0.16445207595825195
ridibundus,Chroicocephalus,2425.9539385863923,94.30569630399454,2303.863156003047,2388.242329367755,2537.0924860570253,0.5055197477340698,0.18567100167274475,0.30650779604911804,0.13810615241527557,0.1557244211435318,0.07543723285198212,0.15301570296287537,0.0890287533402443,0.16929516196250916,0.0865272730588913,0.19082115590572357,0.08177652955055237,0.18375104665756226,0.0828087106347084,0.3221607804298401,0.22111845016479492,0.646182119846344,0.3670662045478821,0.737684965133667,0.1684626042842865,0.8672186136245728,0.16980578005313873,0.660834550857544,0.23052139580249786
ridibundus,Chroicocephalus,2412.6324758468636,125.18579878188014,2330.809091051322,2376.447808006926,2526.371867362448,0.4298012852668762,0.16703207790851593,0.18340276181697845,0.05656900629401207,0.12282060831785202,0.04161996766924858,0.11276176571846008,0.046245329082012177,0.17714503407478333,0.12964306771755219,0.18053331971168518,0.07243359088897705,0.21858245134353638,0.04388096556067467,0.28979137539863586,0.11637981981039047,0.374770849943161,0.13111205399036407,0.6207862496376038,0.20804080367088318,0.9795834422111511,0.04793143644928932,0.7620067000389099,0.1847604513168335
ridibundus,Chroicocephalus,2430.354646477069,154.0549943134837,2276.6762618773582,2423.2011831933996,2617.3769899208587,0.7685983180999756,0.25696781277656555,0.34873300790786743,0.10477917641401291,0.21780738234519958,0.08025147765874863,0.20870518684387207,0.08219701051712036,0.23681935667991638,0.06979828327894211,0.3196010887622833,0.15674081444740295,0.41185441613197327,0.1938769370317459,0.374588280916214,0.1006060317158699,0.5779922604560852,0.2376440167427063,0.6726757287979126,0.21140716969966888,0.663780152797699,0.20422010123729706,0.8042282462120056,0.1749185025691986
ridibundus,Chroicocephalus,2545.2856084618043,69.41199932609213,2458.855490778357,2538.4732406456333,2625.688302739354,0.6089150905609131,0.14118267595767975,0.3747202754020691,0.1899069994688034,0.4239122271537781,0.12992799282073975,0.4849940538406372,0.16293269395828247,0.47581952810287476,0.12800155580043793,0.49920007586479187,0.16386130452156067,0.549373984336853,0.1483861804008484,0.6145327687263489,0.22424784302711487,0.4740963280200958,0.1256444901227951,0.6585952043533325,0.11660077422857285,0.9009990096092224,0.15744951367378235,0.8500064015388489,0.11995597928762436
ridibundus,Chroicocephalus,2540.225393457413,90.7837270137247,2448.702527076672,2508.866045841666,2666.7580397625666,0.40467369556427,0.1744314581155777,0.26616549491882324,0.12137746810913086,0.2770250737667084,0.10847963392734528,0.2510455846786499,0.05936727672815323,0.22815142571926117,0.061270855367183685,0.1919148713350296,0.05447641387581825,0.26577484607696533,0.1157967746257782,0.337833434343338,0.13162170350551605,0.450324684381485,0.22110885381698608,0.6697211861610413,0.14839112758636475,0.8690187931060791,0.18091800808906555,0.786224365234375,0.23063898086547852
ridibundus,Chroicocephalus,2474.5670936224215,126.18097608753088,2289.511410540243,2487.4321693670477,2621.6835954731114,0.39458388090133667,0.11681117862462997,0.27352574467658997,0.11867595463991165,0.2045082300901413,0.05673402175307274,0.18576616048812866,0.05116511881351471,0.20303590595722198,0.057229749858379364,0.23444058001041412,0.07876794785261154,0.23401795327663422,0.06254982948303223,0.3194642663002014,0.16936881840229034,0.44318681955337524,0.18132708966732025,0.5544247031211853,0.2845291793346405,0.7446167469024658,0.19651176035404205,0.8074015974998474,0.219717875123024
ridibundus,Chroicocephalus,2523.2592693255287,136.78866271549288,2282.2653226440993,2584.2278490772605,2620.9804831939273,0.6357309818267822,0.2373572289943695,0.5715389847755432,0.2181810885667801,0.37445947527885437,0.10871181637048721,0.39716947078704834,0.12830503284931183,0.40849319100379944,0.1321115493774414,0.3863146901130676,0.10177528858184814,0.5758777260780334,0.12687066197395325,0.7241730093955994,0.189139723777771,0.7460924386978149,0.1762787252664566,0.8305864930152893,0.21346405148506165,0.7451640367507935,0.20149151980876923,0.6107349991798401,0.19197766482830048
ridibundus,Chroicocephalus,2584.9745093360825,83.62003188997089,2484.6154675946427,2594.3568651568266,2661.381919083258,0.7205237150192261,0.17742152512073517,0.5123916864395142,0.17886239290237427,0.32883137464523315,0.14634841680526733,0.3514045178890228,0.13742099702358246,0.3837487995624542,0.14496885240077972,0.364578515291214,0.16243292391300201,0.4224511384963989,0.21372507512569427,0.5455077290534973,0.2225503921508789,0.6472111344337463,0.16425396502017975,0.6251102089881897,0.1969357430934906,0.7897802591323853,0.20094099640846252,0.7811087369918823,0.1724216341972351
ridibundus,Chroicocephalus,2359.959871130198,84.18216681831439,2277.286994770108,2317.741229243369,2480.9960032255217,0.4327889680862427,0.15215834975242615,0.3909699320793152,0.2527390718460083,0.32651636004447937,0.16835714876651764,0.34333208203315735,0.10686396062374115,0.4193025231361389,0.2590835392475128,0.4476875960826874,0.26931703090667725,0.6175330877304077,0.3320454955101013,0.5396671891212463,0.19534577429294586,0.559289813041687,0.22493407130241394,0.6163148283958435,0.26448410749435425,0.6560851335525513,0.2512640655040741,0.6313222050666809,0.2922292649745941
ridibundus,Chroicocephalus,2301.8499787953165,124.37706873186659,2138.5009946593373,2314.3960508366913,2436.6074303967907,0.6889256834983826,0.2412979155778885,0.5997594594955444,0.18474704027175903,0.5656340718269348,0.22563624382019043,0.4426736831665039,0.1281733512878418,0.4313613772392273,0.12405071407556534,0.5083600282669067,0.15251685678958893,0.5782361626625061,0.2570440471172333,0.6438807845115662,0.29590359330177307,0.6637849807739258,0.20296704769134521,0.746471107006073,0.24092498421669006,0.6471048593521118,0.2383865863084793,0.7272049188613892,0.1607956886291504
ridibundus,Chroicocephalus,2093.781361169674,155.64600307450866,1893.8731691384226,2154.53943518789,2243.4089390919885,0.4870351552963257,0.20911236107349396,0.4174968898296356,0.1771891713142395,0.38116252422332764,0.11288198083639145,0.412712424993515,0.11025269329547882,0.44508394598960876,0.12782759964466095,0.3958214223384857,0.08867251873016357,0.5466328263282776,0.18726488947868347,0.46722251176834106,0.14674150943756104,0.6108928322792053,0.16818858683109283,0.9417049884796143,0.11710333824157715,0.7863743901252747,0.2058277279138565,0.5284409523010254,0.1515543907880783
ridibundus,Chroicocephalus,2288.611184453102,78.11532415773117,2199.4367175730645,2292.289477608558,2373.8674665231574,0.3752506375312805,0.07327830791473389,0.2429206371307373,0.0926968976855278,0.20541690289974213,0.07935476303100586,0.19480468332767487,0.08258634805679321,0.2277662605047226,0.16319240629673004,0.34990036487579346,0.20210734009742737,0.4102422297000885,0.2091643512248993,0.41033855080604553,0.12744152545928955,0.6776389479637146,0.26160088181495667,0.8169052600860596,0.20714221894741058,0.7284963130950928,0.2504898011684418,0.42765459418296814,0.10845727473497391
trochilus,Phylloscopus,3698.1865285210883,926.8430053605321,2683.0764284602355,3259.4531561399813,4840.608082739837,0.16897135972976685,0.2849408984184265,0.22272253036499023,0.2436438500881195,0.4053139388561249,0.4281076490879059,0.32999637722969055,0.3641405999660492,0.1630731225013733,0.12661312520503998,0.3801015019416809,0.41558122634887695,0.12410908192396164,0.13286441564559937,0.04792496934533119,0.05609717592597008,0.24391309916973114,0.41452401876449585,0.06984002888202667,0.11219517141580582,0.14420185983181,0.27131813764572144,0.2447134107351303,0.37851274013519287
trochilus,Phylloscopus,4133.141967081221,241.24269723149357,3903.017930815094,4031.720179489055,4469.817350523053,0.3611847758293152,0.32655924558639526,0.29137060046195984,0.3697786033153534,0.10006819665431976,0.14281724393367767,0.022628366947174072,0.06644143909215927,0.004614739678800106,0.01379518024623394,0.0018957991851493716,0.005273101385682821,0.0017726352671161294,0.00502416305243969,0.0018405950395390391,0.005136980675160885,0.0028654071502387524,0.007782576605677605,0.04651707038283348,0.05679692327976227,0.5970854759216309,0.3800283670425415,0.7796529531478882,0.25167742371559143
trochilus,Phylloscopus,3530.4142986735724,747.3544818936036,2348.5009859488537,3822.9460241015654,4249.316846775546,0.27971839904785156,0.29631856083869934,0.07140348851680756,0.1231963261961937,0.1374155431985855,0.2947370707988739,0.1458328813314438,0.24966862797737122,0.12153998762369156,0.1300976276397705,0.07495938986539841,0.14234615862369537,0.07163749635219574,0.16459517180919647,0.0751730278134346,0.13598981499671936,0.22934213280677795,0.3068448007106781,0.3733988404273987,0.3377331495285034,0.5100705027580261,0.3446151614189148,0.6878200769424438,0.4240339696407318
trochilus,Phylloscopus,2526.936841196367,179.8769502989632,2329.383840497876,2502.6371649475905,2689.21184450838,0.39321228861808777,0.33019664883613586,0.42998963594436646,0.4272776246070862,0.3081170618534088,0.40184831619262695,0.028668632730841637,0.04890940710902214,0.00509804580360651,0.009664330631494522,0.0009307432919740677,0.00114674202632159,0.0017583823064342141,0.0027670899871736765,0.032201237976551056,0.06554923206567764,0.15413738787174225,0.3272891044616699,0.1307983547449112,0.30198949575424194,0.0649072602391243,0.05986814200878143,0.4251818060874939,0.43091249465942383
trochilus,Phylloscopus,3022.5240334150294,417.9554589995366,2624.7719799476545,2801.271662952164,3717.452261861044,0.5692716836929321,0.4260272979736328,0.5037279725074768,0.3428672254085541,0.3240547776222229,0.39952489733695984,0.028181690722703934,0.03112969361245632,0.0065461513586342335,0.008859913796186447,0.008672341704368591,0.009132405743002892,0.08491764962673187,0.1237214207649231,0.12541383504867554,0.16707569360733032,0.20541773736476898,0.3705427050590515,0.18159762024879456,0.32418373227119446,0.1408916413784027,0.1476350873708725,0.5166337490081787,0.39372843503952026
trochilus,Phylloscopus,4452.273555106327,364.35730348331816,4011.3265413104527,4543.659547837829,4927.946071516224,0.06417171657085419,0.08713632076978683,0.5267499685287476,0.3951026201248169,0.7738550901412964,0.31143125891685486,0.1315186619758606,0.13050605356693268,0.013045292347669601,0.016256356611847878,0.006795274559408426,0.012147126719355583,0.038213375955820084,0.086681067943573,0.08854217082262039,0.26391905546188354,0.06841515004634857,0.22599324584007263,0.07584697753190994,0.2381182312965393,0.10936284065246582,0.20945122838020325,0.06769374012947083,0.12162886559963226
trochilus,Phylloscopus,3808.013061917678,656.69771365236,2842.6146202516243,3964.6871978860227,4445.006526478361,0.4446919858455658,0.3564058840274811,0.6328635811805725,0.464997798204422,0.1826755851507187,0.10336638242006302,0.17084966599941254,0.29423999786376953,0.1693257987499237,0.32313281297683716,0.01970493793487549,0.03837064281105995,0.000663506449200213,0.00056028290418908,0.020937828347086906,0.038514476269483566,0.23714937269687653,0.3954176604747772,0.17752625048160553,0.28546106815338135,0.10978171229362488,0.14390996098518372,0.2718258202075958,0.3045310974121094
trochilus,Phylloscopus,3309.1236696433266,429.3955170674473,2761.9966313139566,3396.2046292151986,3695.292006569469,0.37445053458213806,0.2701045870780945,0.22472651302814484,0.23206675052642822,0.07009803503751755,0.10389122366905212,0.1128978356719017,0.2670150697231293,0.05257328972220421,0.12097789347171783,0.008255080319941044,0.01232993882149458,0.08226143568754196,0.14315147697925568,0.09335676580667496,0.12681135535240173,0.06960749626159668,0.08343261480331421,0.10926314443349838,0.10269061475992203,0.5086703896522522,0.3245421051979065,0.8504458069801331,0.21511495113372803
